AverageDiscountedReturn,MeanKL,NumTrajs,ExplainedVariance,LossAfter,LossBefore,PolicyExecTime,AverageReturn,StdReturn,Time,Entropy,MaxReturn,ItrTime,Perplexity,dLoss,ProcessExecTime,MeanKLBefore,EnvExecTime,Iteration,MinReturn
-33551.7232313,0.0885462760925,8,0.950367176667,-0.135833546519,9.23872001124e-09,0.08165502548217773,-54860.0557301,3224.27007642,25.05327844619751,8.71439266205,-50249.648173,1.187387466430664,6089.93484554,0.135833555758,0.004319190979003906,0.0,0.12172842025756836,18,-59853.9708931
-31232.004086,0.0618580430746,8,0.701077799856,-0.0882400497794,4.76837147545e-09,0.07761073112487793,-51064.5842751,1981.85321309,26.21692728996277,8.68113422394,-47935.4425029,1.158681869506836,5890.72420407,0.0882400545478,0.003788471221923828,0.0,0.1273658275604248,19,-54478.7566238
-31454.2860543,0.0970444902778,8,0.951916287787,-0.0919712260365,-8.04662736442e-09,0.08138370513916016,-51428.1970318,1518.9582288,27.604034900665283,8.7032327652,-49641.2600987,1.3823738098144531,6022.34962432,0.0919712179899,0.0043354034423828125,0.0,0.18176722526550293,20,-54016.2144192
-29102.5963138,0.0663126632571,8,0.919764172792,-0.0893339216709,-7.45058059692e-09,0.08859014511108398,-47579.5321911,3234.35406747,29.06896471977234,8.61487579346,-41723.9789502,1.4607784748077393,5513.06381261,0.0893339142203,0.004405975341796875,0.0,0.11899137496948242,21,-51327.3596664
-26011.135755,0.0954183787107,8,0.875190652778,-0.111938513815,-2.38418573772e-09,0.09395074844360352,-42519.9714817,1696.51245168,30.064587354660034,8.57519626617,-40378.0761163,0.9900505542755127,5298.59127041,0.111938511431,0.0031280517578125,0.0,0.09145951271057129,22,-45898.1820525
-24875.9114198,0.0921097025275,8,0.919506818021,-0.0710415095091,-1.90734859018e-08,0.04850411415100098,-40662.0109827,2171.58036109,31.250263690948486,8.55638313293,-35646.2878211,1.1823270320892334,5199.83998996,0.0710414904356,0.0029764175415039062,0.0,0.07987809181213379,23,-43803.9937538
-22515.7320964,0.0849550887942,8,0.897963908363,-0.149740293622,-1.01327897184e-08,0.07147073745727539,-36799.481515,2110.83554322,32.445075035095215,8.63067340851,-32548.3971497,1.1892797946929932,5600.84864229,0.149740283489,0.00446772575378418,0.0,0.11265277862548828,24,-39394.0117269
-20079.7616211,0.0711632147431,8,0.823864844856,-0.0804205834866,-5.66244118261e-09,0.08585023880004883,-32812.6992658,2382.27756902,33.784626483917236,8.66093349457,-29799.5911823,1.3352553844451904,5772.92113851,0.0804205778241,0.0043103694915771484,0.0,0.14240431785583496,25,-37036.6526853
-18209.5017447,0.0780861750245,8,0.807756808627,-0.0777335762978,-5.96046434431e-10,0.07743453979492188,-29751.8184254,2474.37011808,35.08674907684326,8.66188621521,-25305.207702,1.2992339134216309,5778.42374045,0.0777335757017,0.0041806697845458984,0.0,0.1354053020477295,26,-31976.9774616
-17736.3606713,0.0812857151031,8,0.898796598422,-0.0961937233806,-2.98023228318e-09,0.06176900863647461,-28977.4332681,1140.30618636,36.354082107543945,8.65775108337,-27417.9810501,1.2640326023101807,5754.578532,0.0961937204003,0.004277467727661133,0.0,0.1033322811126709,27,-31029.621287
